,TIMESTAMP,ContextTokens,GeneratedTokens
1186,572.643598,782,8
1187,572.698411,1803,12
1188,572.779036,773,8
1189,572.800602,1454,172
1190,572.803873,1035,52
1191,572.80472,92,7
1192,572.804772,1208,10
1193,572.837223,2992,9
1194,572.83753,1112,26
1195,572.902058,5546,18
1196,572.940394,2639,10
1197,572.9404,4176,10
1198,572.94273,1115,9
1199,572.943825,1112,9
1200,572.944642,2302,8
1201,572.999187,2020,25
1202,573.001511,225,13
1203,573.00157,1819,8
1204,573.001615,3132,6
1205,573.089018,146,13
1206,573.100108,29,24
1207,573.103823,6692,19
1208,573.104869,3775,18
1209,573.134111,2437,8
1210,573.145841,673,17
1211,573.197709,853,11
1212,573.239589,2302,12
1213,573.242262,98,12
1214,573.243151,2228,10
1215,573.299934,2387,24
1216,573.299941,7427,8
1217,573.336264,631,11
1218,573.398859,23,21
1219,573.440634,69,16
1220,573.504191,5547,17
1221,573.536298,220,13
1222,573.538489,2457,8
1223,573.538693,498,249
1224,573.597865,2942,55
1225,573.639627,1589,22
1226,573.640741,2460,13
1227,573.739414,2458,6
1228,573.743214,4179,14
1229,573.74412,2988,12
1230,573.800805,1145,11
1231,573.839537,2462,8
1232,573.905543,1806,15
1233,573.935531,1589,22
1234,573.942156,1392,9
1235,573.943824,2641,14
1236,573.943844,1884,6
1237,573.943869,3811,7
1238,573.998425,6483,7
1239,574.00334,241,11
1240,574.009011,4585,9
1241,574.040727,1884,6
1242,574.044851,1598,32
1243,574.080504,673,11
1244,574.106762,26,19
1245,574.238363,2302,13
1246,574.2438,2437,8
1247,574.300011,1039,55
1248,574.304853,1510,11
1249,574.338986,1431,9
1250,574.33913,3710,7
1251,574.344255,711,57
1252,574.379097,1897,55
1253,574.403799,1023,13
1254,574.440676,2981,15
1255,574.498309,3126,9
1256,574.501747,819,7
1257,574.504257,1032,6
1258,574.537003,454,11
1259,574.601976,7436,6
1260,574.602273,2168,10
1261,574.635599,7436,30
1262,574.681178,757,85
1263,574.692252,782,17
1264,574.734323,259,11
1265,574.734343,2302,52
1266,574.73815,2981,7
1267,574.73922,944,13
1268,574.741295,1112,70
1269,574.742161,2430,8
1270,574.845266,1114,14
1271,574.845368,336,10
1272,574.899157,1038,55
1273,574.939123,2982,6
1274,574.939997,1893,6
1275,574.941024,2430,12
1276,575.003153,1465,11
1277,575.004397,1160,15
1278,575.037078,7435,9
1279,575.042327,633,202
1280,575.106725,7430,16
1281,575.109201,1219,19
1282,575.134124,2430,6
1283,575.139752,752,9
1284,575.140761,890,26
1285,575.143184,1615,50
1286,575.199665,2168,10
1287,575.200376,1370,7
1288,575.200571,2216,10
1289,575.299227,6695,9
1290,575.299859,2152,153
1291,575.302798,912,7
1292,575.303681,131,7
1293,575.305446,7436,13
1294,575.33805,2306,7
1295,575.340001,3816,9
1296,575.344034,334,13
1297,575.400916,2305,8
1298,575.404362,1281,31
1299,575.406869,2948,60
1300,575.407783,1318,29
1301,575.43751,742,37
1302,575.539607,2307,10
1303,575.540358,2428,11
1304,575.739956,905,11
1305,575.837729,1111,9
1306,575.841023,2308,24
1307,575.842622,702,279
1308,575.937666,336,10
1309,575.938757,909,9
1310,576.035208,808,24
1311,576.13961,3711,6
1312,576.14072,7429,12
1313,576.145225,729,65
1314,576.237348,890,12
1315,576.241081,74,30
1316,576.244413,456,17
1317,576.339478,261,15
1318,576.340697,2305,8
1319,576.437054,3659,6
1320,576.440509,261,14
1321,576.440552,3659,6
1322,576.44253,3659,6
1323,576.445338,2430,6
1324,576.545295,2433,6
1325,576.635247,2431,20
1326,576.734408,864,13
1327,576.936831,710,157
1328,577.236432,1039,9
1329,577.437114,2433,28
1330,578.139034,1355,11
1331,578.240362,2435,7
1332,578.33432,2302,92
1333,578.33619,868,16
1334,578.336243,3713,12
1335,578.401811,223,15
1336,578.502062,1926,9
1337,578.740275,870,11
1338,578.740374,11,8
1339,578.834469,890,7
1340,578.934195,1833,15
1341,579.234247,1339,26
1342,579.234307,935,10
1343,579.438496,2049,13
1344,579.638764,1833,12
1345,579.735514,3714,11
1346,579.735696,730,75
1347,580.036248,2727,15
1348,580.23442,2437,6
1349,580.43871,1347,7
1350,580.599102,2457,13
1351,580.599858,5545,18
1352,580.608227,251,7
1353,580.6985,129,13
1354,580.73422,1147,15
1355,580.737826,7436,12
1356,580.802222,2256,9
1357,580.808578,1008,23
1358,580.809499,7435,6
1359,580.83572,1347,6
1360,580.83673,893,10
1361,581.000143,1429,9
1362,581.007623,1019,6
1363,581.101355,954,10
1364,581.101474,6633,10
1365,581.101609,7435,15
1366,581.10492,6694,9
1367,581.197638,1125,9
1368,581.197691,1020,6
1369,581.203485,1119,9
1370,581.237002,3001,8
1371,581.237054,3652,24
1372,581.334486,1150,6
1373,581.402671,2307,20
1374,581.437976,2439,9
1375,581.537211,4524,12
1376,581.600425,2736,6
1377,581.60073,131,7
1378,581.637558,2728,15
1379,581.637659,1093,14
1380,581.706397,122,6
1381,581.802965,3338,9
1382,581.804525,128,11
1383,581.805323,1119,27
1384,581.805585,2733,12
1385,581.838575,936,16
1386,581.838642,875,18
1387,581.902664,82,6
1388,581.905762,3122,14
1389,581.934337,2448,106
1390,581.999853,1009,12
1391,582.003271,1125,18
1392,582.101142,1281,10
1393,582.1034,1931,6
1394,582.299003,2135,20
1395,582.33608,1150,25
1396,582.400005,2186,40
1397,582.403431,2244,14
1398,582.403589,109,9
1399,582.434417,3002,17
1400,582.43894,135,9
1401,582.534228,895,6
1402,582.701127,1586,55
1403,582.837336,1093,11
1404,582.837395,2729,15
1405,582.838514,476,14
1406,582.899896,83,6
1407,582.934551,715,252
1408,583.001774,5630,13
1409,583.036827,4597,65
1410,583.100525,1281,21
1411,583.338932,476,7
1412,583.403602,1932,9
1413,583.50239,5607,9
1414,583.605389,6699,10
1415,583.605489,2466,9
1416,583.634488,2439,44
1417,583.703211,5544,12
1418,583.704126,4393,11
1419,583.704178,3977,13
1420,583.801509,6877,20
1421,583.83433,732,10
1422,583.899829,352,319
1423,583.934201,897,52
1424,583.936131,3000,201
1425,584.001253,29,8
1426,584.007224,1019,10
1427,584.100206,5608,13
1428,584.100256,1429,7
1429,584.104372,2310,16
1430,584.300153,920,7
1431,584.303826,1095,19
1432,584.304727,1119,15
1433,584.307016,7436,10
1434,584.308723,126,13
1435,584.308959,87,15
1436,584.535883,2309,7
1437,584.602261,2294,28
1438,584.602268,1363,20
1439,584.602347,3452,6
1440,584.69895,1014,11
1441,584.702417,1109,42
1442,584.709348,4141,12
1443,584.897932,125,14
1444,584.898034,223,8
1445,584.898057,1818,7
1446,584.90091,1119,17
1447,584.903031,2456,10
1448,584.904222,349,9
1449,584.907035,14,37
1450,584.909117,1469,15
1451,585.03482,483,17
1452,585.097712,5184,6
1453,585.101146,30,36
1454,585.101317,1199,87
1455,585.103112,2983,9
1456,585.103193,345,10
1457,585.104095,7436,6
1458,585.104185,1021,16
1459,585.198023,358,15
1460,585.199824,929,8
1461,585.203076,2297,6
1462,585.20392,1020,6
1463,585.203992,1125,7
1464,585.204885,2455,12
1465,585.205047,1035,31
1466,585.205831,7436,15
1467,585.206011,1818,9
1468,585.207093,2128,9
1469,585.208173,1114,11
1470,585.208995,2253,9
1471,585.209085,346,6
1472,585.305218,1135,27
1473,585.33571,3816,17
1474,585.399044,47,7
1475,585.401588,5543,13
1476,585.603177,230,14
1477,585.702634,1044,52
1478,585.705113,2254,6
1479,585.90221,2830,9
1480,585.902999,1125,14
1481,585.903294,392,82
1482,602.276089,1266,13
1483,602.37541,3478,15
1484,602.473223,3402,7
1485,603.174185,2775,12
1486,603.277731,3242,18
1487,603.377709,676,6
1488,603.385262,1387,27
1489,603.604369,1269,15
1490,603.646927,6,9
1491,603.668325,4074,12
1492,603.787935,2070,7
1493,603.789698,819,24
1494,603.849525,3634,21
1495,603.974575,1270,9
1496,604.073235,985,13
1497,604.07809,279,15
1498,604.152162,3531,9
1499,604.19847,1186,16
1500,604.57761,1609,10
1501,604.673443,1057,7
1502,604.746732,2128,60
1503,604.875585,1186,13
1504,604.877238,3536,20
1505,604.945614,2577,94
1506,604.996986,1386,61
1507,605.107296,1539,15
1508,605.145555,386,7
1509,605.173177,3489,18
1510,605.276279,318,91
1511,605.375405,1767,11
1512,605.519771,1058,20
1513,605.553284,1779,9
1514,605.695119,1539,14
1515,605.772116,1749,9
1516,605.947839,1692,14
1517,605.961086,589,6
1518,605.974235,3835,294
1519,605.988107,1439,22
1520,606.047151,385,10
1521,606.049079,1168,7
1522,606.27331,3244,20
1523,606.375276,1272,66
1524,606.447506,5391,17
1525,606.473215,2780,10
1526,606.55189,269,25
1527,606.577525,318,18
1528,606.796703,1059,19
1529,606.923865,7436,13
1530,606.947079,1184,19
1531,607.045858,1762,22
1532,607.067711,51,37
1533,607.209497,386,9
1534,607.233921,965,31
1535,607.37214,2595,193
1536,607.445584,821,15
1537,607.573154,319,90
1538,607.575997,151,11
1539,607.749023,388,17
1540,607.904158,3481,6
1541,607.947036,156,9
1542,608.147845,1803,12
1543,608.270126,554,9
1544,608.379431,438,37
1545,608.446034,924,10
1546,608.475587,3573,201
1547,608.502974,1328,7
1548,608.529346,1677,172
1549,608.573448,840,9
1550,608.645621,908,8
1551,608.845581,386,9
1552,608.873186,1618,10
1553,608.873369,742,19
1554,608.880542,768,8
1555,608.884598,821,25
1556,608.94569,1328,6
1557,608.973259,431,15
1558,609.177865,604,8
1559,609.276249,175,7
1560,609.367374,2129,12
1561,609.745574,559,7
1562,609.858444,1371,10
1563,609.875101,175,13
1564,609.94576,2129,13
1565,609.950052,925,7
1566,609.950133,3639,23
1567,609.950752,1676,29
1568,609.977297,1454,13
1569,609.978721,162,7
1570,610.073276,472,9
1571,610.175111,2784,43
1572,610.273287,3577,7
1573,610.27593,577,25
1574,610.372408,925,9
1575,610.445675,1373,7
1576,610.473339,3690,8
1577,610.545629,908,11
1578,610.647215,3640,14
1579,611.045581,925,6
1580,611.14558,2263,32
1581,611.145761,1638,43
1582,611.351278,901,7
1583,611.374008,321,28
1584,611.376021,907,11
1585,611.376211,3578,9
1586,611.445522,1373,9
1587,611.583229,4574,20
1588,611.646523,393,21
1589,611.78041,1721,7
1590,611.78057,7435,9
1591,611.781325,4343,21
1592,612.284031,1345,22
1593,612.284797,1730,24
1594,612.285099,3562,14
1595,612.378697,1454,83
1596,612.475687,2786,37
1597,612.574522,11,87
1598,612.582091,577,114
1599,612.58217,1722,11
1600,612.583089,321,111
1601,612.58322,304,11
1602,612.585215,1275,15
1603,612.678635,2786,49
1604,612.679764,474,8
1605,612.796645,1538,18
1606,612.824717,2705,76
1607,613.174717,4174,19
1608,613.485227,353,57
1609,613.580204,770,17
1610,613.581307,4587,8
1611,613.5824,3579,11
1612,613.582535,1722,31
1613,613.584325,1864,37
1614,613.585551,474,11
1615,613.645591,442,15
1616,613.660487,1262,19
1617,613.773755,1862,9
1618,613.779276,1175,89
1619,613.781217,3579,7
1620,613.877223,2273,7
1621,613.87969,1075,58
1622,614.074673,3580,6
1623,614.091452,7436,22
1624,614.156102,1705,8
1625,614.178302,2106,57
1626,614.356664,1680,21
1627,614.381518,3014,9
1628,614.381609,384,9
1629,614.381659,972,165
1630,614.576629,1728,6
1631,614.576889,2277,52
1632,614.645779,647,153
1633,614.669143,3666,8
1634,614.675042,1500,719
1635,614.676937,2705,7
1636,614.755261,1481,822
1637,614.847779,2378,7
1638,614.946546,1037,13
1639,615.047389,4174,20
1640,615.074771,1728,15
1641,615.145755,2378,9
1642,615.145854,7435,16
1643,615.177292,3908,9
1644,615.252234,1262,18
1645,615.368869,2152,16
1646,615.573235,1280,52
1647,615.647385,2601,13
1648,615.675511,182,7
1649,615.875181,1141,25
1650,615.975176,459,24
1651,615.977555,562,12
1652,616.073411,3932,14
1653,616.164598,1693,9
1654,616.275228,89,7
1655,616.281231,156,25
1656,616.400769,7437,24
1657,616.477791,7436,6
1658,616.578713,1280,26
1659,616.611571,3688,9
1660,616.899086,1375,19
1661,616.939165,2269,7
1662,616.956054,89,7
1663,617.073312,1280,8
1664,617.090923,941,27
1665,617.122761,2601,125
1666,617.202857,354,24
1667,617.273188,2793,64
1668,617.378961,2277,40
1669,617.379987,1143,43
1670,617.402437,1693,9
1671,617.746526,2782,10
1672,617.761813,2157,8
1673,617.793421,2269,12
1674,617.80716,1693,9
1675,617.973248,1597,7
1676,618.177522,3569,12
1677,618.273317,184,15
1678,618.449121,51,8
1679,618.449332,1703,13
1680,618.545635,90,6
1681,618.791655,4795,9
1682,618.805816,2159,6
1683,618.917231,1723,10
1684,618.94552,13,30
1685,618.973266,1145,44
1686,618.973365,2271,10
1687,618.973401,776,10
1688,619.012332,2633,70
1689,619.04559,6422,14
1690,619.045597,1376,13
1691,619.074262,1763,51
1692,619.230433,1047,28
1693,619.352656,90,6
1694,619.573444,1478,145
1695,619.574803,4301,7
1696,619.574881,2111,343
1697,619.648397,6424,13
1698,619.847267,90,6
1699,619.855213,166,9
1700,619.873814,2792,196
1701,619.973201,185,9
1702,620.045706,2775,11
1703,620.077457,1048,55
1704,620.150943,15,29
1705,620.247764,2642,11
1706,620.372317,168,11
1707,620.455179,2522,15
1708,620.673283,1345,15
1709,620.696615,1950,6
1710,620.745723,6426,12
1711,620.853202,2775,12
1712,620.945516,17,18
1713,620.97545,1124,19
1714,620.978507,137,1899
1715,621.134811,1050,11
1716,621.173157,430,6
1717,621.173297,771,55
1718,621.308145,2284,40
1719,621.451088,2523,9
1720,621.538104,1406,9
1721,621.645742,2652,55
1722,621.881672,7436,11
1723,621.967921,391,9
1724,622.04566,440,23
1725,622.047776,1375,13
1726,622.172796,1780,36
1727,622.254229,819,6
1728,622.445601,172,9
1729,622.48649,1276,9
1730,622.486649,61,8
1731,622.645755,464,6
1732,622.773206,676,7
1733,622.792391,772,167
1734,622.845543,924,8
1735,622.875048,2663,21
1736,623.062462,1782,15
1737,623.145528,1174,9
1738,623.246259,1376,9
1739,623.295734,679,10
1740,623.377832,4299,9
1741,623.426973,19,15
1742,623.575581,925,9
1743,623.597174,62,6
1744,623.612429,1938,12
1745,623.674646,1297,232
1746,623.773481,165,13
1747,623.79521,772,20
1748,623.900664,456,15
1749,623.945524,922,6
1750,623.974211,320,34
1751,623.974348,1035,10
1752,624.176936,679,14
1753,624.262029,92,60
1754,624.267594,1706,13
1755,624.350277,1195,11
1756,624.364813,178,9
1757,624.380964,166,58
1758,624.448851,2683,55
1759,624.475026,63,6
1760,624.545775,22,9
1761,624.57536,1940,20
1762,624.645812,1049,18
1763,624.666388,178,9
1764,624.673171,1346,15
1765,624.754357,1193,7
1766,624.845776,1057,13
1767,624.982679,1279,6
1768,624.982966,4339,15
1769,625.07899,679,12
1770,625.07999,773,61
1771,625.173352,476,14
1772,625.178015,1940,6
1773,625.245688,442,17
1774,625.275878,276,22
1775,625.279304,2093,12
1776,625.381658,4340,14
1777,625.484118,1279,21
1778,625.485806,64,6
1779,625.645666,1050,17
1780,625.776209,681,10
1781,625.7791,5411,10
1782,625.845741,26,15
1783,625.847515,578,13
1784,625.873522,773,63
1785,625.877452,1205,58
1786,625.976291,3577,23
1787,625.977077,454,12
1788,626.114125,2022,15
1789,626.469098,922,42
1790,626.546032,3335,16
1791,626.645607,28,15
1792,626.74661,5411,10
1793,626.96107,2385,7
1794,627.047265,1050,15
1795,627.245611,2707,58
1796,627.268981,3335,20
1797,627.647287,7,19
1798,627.651828,1468,10
1799,627.947709,2687,19
1800,628.163548,1050,15
1801,628.245537,2528,20
1802,628.545508,3444,379
1803,628.652272,94,12
1804,628.845609,1380,52
1805,628.855512,5412,25
1806,628.856663,7,18
1807,628.964896,269,49
1808,629.02135,4800,7
1809,636.035185,5047,202
1810,636.352642,145,7
1811,636.439301,934,33
1812,636.737325,89,45
1813,636.944723,2628,10
1814,637.057964,842,61
1815,637.151019,3143,6
1816,637.151721,2025,871
1817,637.235328,146,26
1818,637.705088,1641,9
1819,637.937563,1101,9
1820,638.012372,2752,40
1821,638.138311,1101,9
1822,638.145162,2026,287
1823,638.437362,1101,9
1824,638.541071,402,34
1825,638.634677,895,6
1826,638.734763,3853,7
1827,638.852098,6044,7
1828,638.892019,1964,9
1829,639.134713,2755,7
1830,639.234451,402,10
1831,639.434726,847,49
1832,639.735024,4456,16
1833,640.137571,1115,6
1834,640.237458,1115,12
1835,640.341082,896,35
1836,640.46066,4886,6
1837,640.535011,943,16
1838,640.636365,1103,12
1839,640.638586,3245,32
1840,640.738068,714,25
1841,640.839356,147,15
1842,640.93579,4885,6
1843,640.93788,3852,9
1844,640.937892,3660,14
1845,641.135241,714,10
1846,641.3463,896,19
1847,641.541812,214,15
1848,641.634814,715,7
1849,641.737275,1104,11
1850,641.745345,1116,16
1851,641.839067,1116,8
1852,641.839222,3144,133
1853,641.93421,501,9
1854,642.136192,179,51
1855,642.235819,405,56
1856,642.335373,3853,9
1857,642.356092,897,29
1858,642.435695,854,16
1859,642.63639,782,77
1860,642.771953,180,6
1861,642.837764,1115,6
1862,642.937059,154,13
1863,642.953921,3653,15
1864,643.235864,505,13
1865,643.334227,765,10
1866,643.435424,148,19
1867,643.535491,1473,175
1868,643.660539,181,57
1869,643.834653,1000,19
1870,643.901247,3852,9
1871,644.135034,2628,22
1872,644.437585,1041,10
1873,644.63512,766,19
1874,644.835074,896,38
1875,644.872506,1116,6
1876,644.886523,506,25
1877,645.035524,1477,26
1878,645.037113,2931,14
1879,645.134821,767,19
1880,645.334873,4883,128
1881,645.437675,2029,61
1882,645.635166,183,39
1883,645.738976,185,22
1884,645.739037,781,114
1885,656.073189,2529,8
1886,656.320504,216,11
1887,656.573401,1076,8
1888,656.576791,24,18
1889,656.627827,1518,11
1890,656.894416,1285,61
1891,657.439445,3865,73
1892,657.493926,749,32
1893,657.773207,24,14
1894,657.873233,6028,6
1895,657.884392,220,11
1896,658.011789,1252,18
1897,658.22012,24,17
1898,658.599311,390,7
1899,658.773252,25,9
1900,659.175341,390,10
1901,659.273356,77,63
1902,659.273365,129,9
1903,666.045567,1277,7
1904,666.060543,1468,10
1905,666.275175,389,43
1906,666.646188,1759,55
1907,666.745573,52,20
1908,666.766615,2203,27
1909,666.906742,7436,8
1910,667.048196,1334,22
1911,667.447981,517,13
1912,668.045894,601,19
1913,668.048106,444,8
1914,668.323062,518,16
1915,668.374179,1734,9
1916,668.420031,866,6
1917,668.4457,7436,8
1918,668.753045,925,214
1919,668.773789,7435,20
1920,669.279024,42,64
1921,669.346802,158,25
1922,669.364158,2797,6
1923,669.645789,158,20
1924,669.647226,835,294
1925,670.258819,158,12
1926,670.345725,601,11
1927,670.347197,1583,7
1928,670.557177,158,6
1929,670.845973,867,13
1930,671.005417,2802,13
1931,671.747359,58,22
1932,671.949247,164,64
1933,671.949591,1078,29
1934,672.069887,59,30
1935,672.282625,2702,7
1936,672.389261,1759,69
1937,672.840122,602,19
1938,672.932628,1759,6
1939,673.145548,2702,12
1940,673.245586,487,10
1941,673.246459,867,25
1942,673.267184,928,17
1943,673.364371,4844,11
1944,673.36983,603,16
1945,673.449074,1567,13
1946,673.552782,1571,23
1947,673.647729,174,91
1948,673.789999,1763,9
1949,673.845577,486,11
1950,673.984178,6281,7
1951,674.05307,274,9
1952,674.159707,65,52
1953,674.16052,4844,39
1954,674.345786,500,18
1955,674.467437,1081,17
1956,674.68919,111,9
1957,674.747951,6282,12
1958,674.796942,493,7
1959,674.853392,195,40
1960,675.246637,499,6
1961,675.497639,2044,10
1962,675.847451,869,10
1963,675.849236,2912,20
1964,675.945614,498,11
1965,675.951454,2151,17
1966,849.473156,327,6
1967,849.476436,1031,15
1968,849.488735,1526,43
1969,849.493336,3318,8
1970,849.575885,7436,13
1971,849.603271,1599,16
1972,849.67335,1179,15
1973,849.989983,1907,9
1974,849.990134,6498,7
1975,849.990281,1583,13
1976,849.997095,1039,6
1977,850.028065,2325,12
1978,850.18512,142,57
1979,850.185855,1488,9
1980,850.189234,480,9
1981,850.244685,1606,27
1982,850.334394,4189,9
1983,850.33454,1817,6
1984,850.335424,2303,25
1985,850.335565,585,35
1986,850.340984,4226,9
1987,850.440291,790,16
1988,850.442071,5025,15
1989,850.538608,528,13
1990,851.281491,1375,7
1991,851.377605,2046,9
1992,851.401994,7404,6
1993,851.509306,89,15
